번호,종목코드,기업명,업종코드,업종,상장주식수(주),자본금(원),액면가(원),통화구분,대표전화,주소,총카운트
1235,214450,파마리서치프로덕트,74604,생활용품 도매업,"9,627,643","4,813,821,500",500,원(KRW),033-645-7640,강원도 강릉시  과학단지로 77-19 &nbsp,1410
1236,208340,파멥신,32102,의약품 제조업,"6,910,809","3,455,404,500",500,원(KRW),042-863-2017,대전광역시 유성구 유성대로1689번길 70 KT대덕2연구센터 연구2동 2층,1410
1237,177830,파버나인,32602,전자부품 제조업,"12,044,064","6,022,032,000",500,원(KRW),032-814-6900,인천광역시 남동구 호구포로 33 (고잔동 728-2) 남동공단 157블럭 4로트 &nbsp,1410
1238,37070,파세코,32805,가정용 기기 제조업,"14,000,000","7,000,000,000",500,원(KRW),031 -491 -4032,경기도 안산시 단원구 원시로 248 ,1410
1239,150900,파수,105802,소프트웨어 개발 및 공급업,"10,045,055","5,022,527,500",500,원(KRW),02-300-9000,서울특별시 마포구 상암동 1605 누리꿈스퀘어 비즈니스센타 17층 ,1410
1240,37030,파워넷,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","13,259,614","13,259,614,000","1,000",원(KRW),02-3282-0700,서울특별시 금천구 두산로 70 현대지식산업센터 B동 17층 ,1410
1241,47310,파워로직스,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","34,420,982","17,442,716,000",500,원(KRW),043-219-5600,충청북도 청원군  옥산면 과학산업4로 163 ,1410
1242,170790,파이오링크,32604,통신 및 방송 장비 제조업,"6,856,330","3,428,165,000",500,원(KRW),02-2025-6900,서울특별시 금천구  가산디지털2로 98 IT캐슬 1동 401호,1410
1243,49120,파인디앤씨,32602,전자부품 제조업,"26,359,944","13,179,972,000",500,원(KRW),031-463-8813,충청남도 아산시  음봉면 연암산로 169 (주)파인디엔씨 ,1410
1244,38950,파인디지털,32604,통신 및 방송 장비 제조업,"10,210,765","5,105,382,500",500,원(KRW),031-788-8800,경기도 성남시 분당구 성남대로925번길 41 ,1410
1245,106240,파인테크닉스,32604,통신 및 방송 장비 제조업,"42,843,380","21,421,690,000",500,원(KRW),031-463-8800,경기도 안양시 만안구 전파로24번길 93(안양동) (주)파인테크닉스 ,1410
1246,131760,파인텍,32902,특수 목적용 기계 제조업,"42,924,063","21,462,031,500",500,원(KRW),02-711-7900,서울특별시 마포구 마포대로 38 내제2층202호(도화동),1410
1247,65690,파커스,32601,반도체 제조업,"13,963,509","6,981,754,500",500,원(KRW),02-3443-5360,충남 천안시 성거읍 천흥리316-4 ,1410
1248,140860,파크시스템스,32702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","6,668,055","3,334,027,500",500,원(KRW),031-546-6900,"경기도 수원시 영통구 광교로 109, 4층(이의동, 나노소자특화팹센터) &nbsp",1410
1249,91700,파트론,32602,전자부품 제조업,"54,156,410","27,078,205,000",500,원(KRW),031-201-7700,경기도 화성시  삼성1로2길 22 (주)파트론,1410
1250,194510,파티게임즈,105802,소프트웨어 개발 및 공급업,"24,488,350","12,244,175,000",500,원(KRW),02)6005-0985,"서울특별시 강남구 삼성로 570 6, 7층(삼성동, 석천빌딩) ",1410
1251,38160,팍스넷,106309,기타 정보 서비스업,"12,240,376","6,120,188,000",500,원(KRW),000-1688-5010,서울특별시 강남구 논현로 803 (신사동),1410
1252,32800,판타지오,189001,창작 및 예술관련 서비스업,"72,703,943","36,351,971,500",500,원(KRW),02-3452-6100,서울특별시 강남구 역삼로 248 판타지오 빌딩 ,1410
1253,318010,팜스빌,31007,기타 식품 제조업,"7,929,338","3,964,669,000",500,원(KRW),02-553-1323,서울특별시 강서구 마곡중앙8로3길 37 - ,1410
1254,27710,팜스토리,31008,동물용 사료 및 조제식품 제조업,"111,416,600","57,508,629,000",500,원(KRW),02-501-1648,서울특별시 강남구  강남대로 310 유니온센터 3층 ,1410
1255,225590,패션플랫폼,31401,봉제의복 제조업,"26,636,713","2,663,671,300",100,원(KRW),02-573-1292,서울특별시 강남구 논현로28길 9 유진빌딩 3층,1410
1256,54300,팬스타엔터프라이즈,32901,일반 목적용 기계 제조업,"52,317,968","26,158,984,000",500,원(KRW),000-1577-3520,부산광역시 중구 해관로 30 팬스타크루즈프라자,1410
1257,68050,팬엔터테인먼트,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","13,742,997","6,871,498,500",500,원(KRW),02-380-2100,서울특별시 마포구  월드컵북로58길 10 ,1410
1258,222110,팬젠,32102,의약품 제조업,"9,641,781","4,820,890,500",500,원(KRW),031-733-9165,"경기도 수원시 영통구 신원로 306, 2동 4층(원천동 영통이노플렉스) &nbsp",1410
1259,263750,펄어비스,105802,소프트웨어 개발 및 공급업,"13,079,850","6,539,925,000",500,원(KRW),031-476-8583,"경기도 안양시 동안구 시민대로327번길 24 3층~8층(관양동, 아리온테크놀로지)",1410
1260,251970,펌텍코리아,32202,플라스틱제품 제조업,"12,400,000","6,200,000,000",500,원(KRW),326834080,인천광역시 부평구 부평대로329번길 46 ,1410
1261,87010,펩트론,32101,기초 의약물질 및 생물학적 제제 제조업,"15,326,500","7,663,250,000",500,원(KRW),042-360-8880,대전광역시 유성구 유성대로1628번길 37-24 ,1410
1262,43370,평화정공,33003,자동차 신품 부품 제조업,"21,000,000","10,500,000,000",500,원(KRW),(053)350-6311,대구 달서구 대천동 1032번지 ,1410
1263,119500,포메탈,32509,기타 금속 가공제품 제조업,"11,847,232","6,012,340,000",500,원(KRW),041-670-6200,충청남도 서산시  지곡면 무장산업로 229-7 ,1410
1264,16670,포비스티앤씨,74607,기타 전문 도매업,"43,259,394","21,629,697,000",500,원(KRW),02-2046-9323,"서울특별시 용산구 서빙고로51길 52 6,7층 ",1410
1265,56730,포스링크,74607,기타 전문 도매업,"46,163,868","23,081,934,000",500,원(KRW),031-724-2222,"경기도 성남시 분당구  대왕판교로 660 유스페이스1 A동 9층,10층 ",1410
1266,22100,포스코 ICT,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업","152,034,729","76,017,364,500",500,원(KRW),054-280-1114,경상북도 포항시 남구  호동로 68 (주)포스코아이씨티 ,1410
1267,9520,포스코엠텍,32401,1차 철강 제조업,"41,642,703","20,821,351,500",500,원(KRW),054-280-8206,경상북도 포항시 남구  형산강북로 131 포스코엠텍,1410
1268,189690,포시에스,105802,소프트웨어 개발 및 공급업,"7,880,323","3,940,161,500",500,원(KRW),02-6188-8200,서울특별시 강남구 논현로 646 -,1410
1269,256630,포인트엔지니어링,32509,기타 금속 가공제품 제조업,"56,486,562","5,648,656,200",100,원(KRW),070-4465-7318,충청남도 아산시 둔포면 아산밸리로 89 -,1410
1270,141020,포티스,74709,무점포 소매업,"174,440,126","87,220,063,000",500,원(KRW),031-709-1407,경기도 성남시 중원구 둔촌대로 305 4층 (하대원동) ,1410
1271,290720,푸드나무,74709,무점포 소매업,"6,806,034","3,403,017,000",500,원(KRW),,서울특별시 마포구 월드컵북로 396 누리꿈스퀘어 ,1410
1272,5670,푸드웰,31003,"과실, 채소 가공 및 저장 처리업","10,000,000","5,000,000,000",500,원(KRW),053-980-3320,대구광역시 달서구 성서서로 121 - ,1410
1273,94940,푸른기술,32603,컴퓨터 및 주변장치 제조업,"6,574,202","3,287,101,000",500,원(KRW),02-6959-4700,서울특별시 서초구 효령로60길 23-10 (주)푸른빌딩 2층,1410
1274,7330,푸른저축은행,116401,은행 및 저축기관,"15,082,800","15,082,800,000","1,000",원(KRW),02  -545 -9000,서울특별시 서초구 강남대로 581 ,1410
1275,93380,풍강,32509,기타 금속 가공제품 제조업,"9,879,313","4,939,656,500",500,원(KRW),031-359-3600,경기도 화성시  우정읍 남양만로 745 ,1410
1276,23900,풍국주정,31101,알코올음료 제조업,"12,600,000","6,300,000,000",500,원(KRW),053 -583 -2071,대구광역시 달서구 성서로 72 ,1410
1277,195440,퓨전,105802,소프트웨어 개발 및 공급업,"4,135,992","2,067,996,000",500,원(KRW),02-547-7688,서울특별시 강남구 언주로 709 송암빌딩 15층,1410
1278,214270,퓨쳐스트림네트웍스,105802,소프트웨어 개발 및 공급업,"100,876,216","10,087,621,600",100,원(KRW),070-5020-9306,서울특별시 강남구 언주로 637 싸이칸타워 ,1410
1279,220100,퓨쳐켐,32102,의약품 제조업,"5,812,686","2,906,343,000",500,원(KRW),02-497-3114,서울특별시 성동구 연무장3길 21 2층 &nbsp,1410
1280,35200,프럼파스트,32202,플라스틱제품 제조업,"9,730,590","4,865,295,000",500,원(KRW),044-865-9681,대전광역시 중구  동서대로 1187 ,1410
1281,203690,프로스테믹스,32101,기초 의약물질 및 생물학적 제제 제조업,"45,756,948","4,575,694,800",100,원(KRW),02-545-2520,서울특별시 강남구 압구정로14길 22 -,1410
1282,53610,프로텍,32902,특수 목적용 기계 제조업,"11,000,000","5,500,000,000",500,원(KRW),031-470-0700,경기도 안양시 동안구 시민대로327번길 11-14(관양동) ,1410
1283,53160,프리엠스,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","6,000,000","3,000,000,000",500,원(KRW),032-679-1477,경기도 부천시 오정구 삼작로178번길 14 ,1410
1284,75130,플랜티넷,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","8,960,000","4,480,000,000",500,원(KRW),070-4489-7000,경기도 성남시 분당구  대왕판교로 670 유스페이스2 A동 6층,1410
1285,237820,플레이디,137103,광고업,"12,827,140","6,413,570,000",500,원(KRW),031-796-6964,경기도 성남시 분당구 황새울로359번길 11 &nbsp,1410
1286,23770,플레이위드,105802,소프트웨어 개발 및 공급업,"8,516,949","4,258,474,500",500,원(KRW),031-724-2400,"경기도 성남시 분당구 판교로 256번길 25, 제C동  ",1410
1287,300080,플리토,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","5,183,811","2,591,905,500",500,원(KRW),02-512-0142,서울특별시 강남구 테헤란로 211 한국고등교육재단빌딩 9층 ,1410
1288,32580,피델릭스,32601,반도체 제조업,"26,299,866","13,149,933,000",500,원(KRW),031-785-3500,"경기도 성남시 분당구 백현로 93(수내동, 후너스빌딩 6층) ",1410
1289,51380,피씨디렉트,74605,기계장비 및 관련 물품 도매업,"7,668,536","3,834,268,000",500,원(KRW),(02)785-3001,"서울특별시 용산구 원효로 138 8층 (원효로3가, 청진빌딩) ",1410
1290,241820,피씨엘,32103,의료용품 및 기타 의약 관련제품 제조업,"9,539,697","4,769,848,500",500,원(KRW),070-4673-3433,"서울특별시 금천구 디지털로9길 99 (가산동, 스타밸리) 701호 &nbsp",1410
1291,237750,피앤씨테크,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","6,496,600","3,248,300,000",500,원(KRW),031-452-5791,경기도 안양시 동안구 전파로104번길 62 ,1410
1292,131390,피앤이솔루션,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","14,690,808","7,345,404,000",500,원(KRW),031-299-0100,경기도 수원시 권선구 산업로 185 -,1410
1293,24850,피에스엠씨,32602,전자부품 제조업,"40,016,523","20,008,261,500",500,원(KRW),031-522-3700,경기도 화성시 향남읍 발안공단로4길 16 구문천리 928,1410
1294,319660,피에스케이,32902,특수 목적용 기계 제조업,"14,765,020","7,382,510,000",500,원(KRW),031-660-8703,경기도 화성시 삼성1로4길 48 ,1410
1295,31980,피에스케이홀딩스,32902,특수 목적용 기계 제조업,"21,562,395","10,781,197,500",500,원(KRW),031)660-8700,경기도 화성시  삼성1로4길 48 피에스케이,1410
1296,2230,피에스텍,32702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","19,669,243","9,834,621,500",500,원(KRW),031-3408-1790,서울특별시 성동구 왕십리로 46(성수동1가) ,1410
1297,137400,피엔티,32902,특수 목적용 기계 제조업,"21,640,865","10,820,432,500",500,원(KRW),054-469-6950,경북 구미시 공단동 270번지 ,1410
1298,128660,피제이메탈,32402,1차 비철금속 제조업,"24,803,369","12,401,684,500",500,원(KRW),02-555-4451,서울특별시 강남구 테헤란로81길 13삼성동 동원빌딩 11층 ,1410
1299,6140,피제이전자,32701,의료용 기기 제조업,"15,000,000","7,500,000,000",500,원(KRW),032 -326 -7000,경기도 부천시 오정구 삼작로 22 부천테크노파크1단지 101동 6층,1410
1300,62970,피피아이,32604,통신 및 방송 장비 제조업,"9,308,185","4,654,092,500",500,원(KRW),062-972-0116,광주광역시 북구 첨단과기로 345 ,1410
1301,87600,픽셀플러스,32602,전자부품 제조업,"8,166,558","4,083,279,000",500,원(KRW),031-888-5300,"경기도 수원시 영통구 광교로 105(이의동, 경기알앤디비센터6층) &nbsp",1410
1302,57880,필로시스헬스케어,74704,"섬유, 의복, 신발 및 가죽제품 소매업","48,524,293","24,262,146,500",500,원(KRW),031-778-0800,경기도 성남시 분당구  정자일로 23  토필드 빌딜,1410
1303,161580,필옵틱스,32902,특수 목적용 기계 제조업,"18,828,825","9,414,412,500",500,원(KRW),031-292-8321,경기도 수원시 권선구 산업로156번길 17 &nbsp,1410
1304,320000,하나금융13호스팩,116601,금융 지원 서비스업,"3,401,000","340,100,000",100,원(KRW),02-3771-3165,서울특별시 영등포구 의사당대로 82 ,1410
1305,332710,하나금융14호스팩,116601,금융 지원 서비스업,"4,410,000","441,000,000",100,원(KRW),02-3771-3254,서울특별시 영등포구 의사당대로 82 &nbsp,1410
1306,341160,하나금융15호스팩,116601,금융 지원 서비스업,"4,710,000","471,000,000",100,원(KRW),02-3771-3339,서울특별시 영등포구 의사당대로 82 ,1410
1307,261200,하나금융9호스팩,116601,금융 지원 서비스업,"4,260,000","426,000,000",100,원(KRW),02-3771-3339,서울특별시 영등포구 의사당대로 82 ,1410
1308,67310,하나마이크론,32601,반도체 제조업,"30,369,511","15,184,755,500",500,원(KRW),041-539-1011,충남 아산시 음봉면 원남리 95-1번지 ,1410
1309,307160,하나머스트제6호스팩,116601,금융 지원 서비스업,"4,590,000","459,000,000",100,원(KRW),02-3771-3188,서울특별시 영등포구 의사당대로 82 &nbsp,1410
1310,166090,하나머티리얼즈,32601,반도체 제조업,"19,627,674","9,813,837,000",500,원(KRW),041-410-1029,충청남도 천안시 서북구 3공단3로 42 ,1410
1311,136480,하림,31001,"도축, 육류 가공 및 저장 처리업","106,209,702","53,104,851,000",500,원(KRW),063-860-2114,전라북도 익산시  망성면 망성로 14 (주)하림,1410
1312,3380,하림지주,116409,기타 금융업,"92,341,820","9,275,667,700",100,원(KRW),02-2085-4684,전라북도 익산시 중앙로 121 - ,1410
1313,149980,하이로닉,32701,의료용 기기 제조업,"14,099,995","1,409,999,500",100,원(KRW),031-698-4900,"경기도 용인시 수지구 신수로 767 19층(동천동, 분당수지U-TOWER) ",1410
1314,13030,하이록코리아,32401,1차 철강 제조업,"13,613,232","6,806,616,000",500,원(KRW),051 -970-0801,부산광역시 강서구 녹산산단27로 97 ,1410
1315,126700,하이비젼시스템,32703,사진장비 및 광학기기 제조업,"14,942,112","7,471,056,000",500,원(KRW),031-735-1573,경기도 성남시 중원구 둔촌대로 527 - ,1410
1316,106080,하이소닉,32602,전자부품 제조업,"14,765,297","14,765,297,000","1,000",원(KRW),031-8040-0500,경기도 안산시 상록구  해안로 705 경기테크노파크 RIT센터 5층,1410
1317,317240,하이제4호스팩,116601,금융 지원 서비스업,"4,400,000","440,000,000",100,원(KRW),02-2122-9226,서울특별시 영등포구 여의나루로 61 하이투자증권빌딩 14층 &nbsp,1410
1318,340120,하이제5호스팩,116601,금융 지원 서비스업,"5,020,000","502,000,000",100,원(KRW),02-2122-9226,서울특별시 영등포구 여의나루로 61 하이투자증권빌딩 14층 ,1410
1319,221840,하이즈항공,33103,"항공기,우주선 및 부품 제조업","17,696,167","8,848,083,500",500,원(KRW),055-850-8800,경상남도 사천시 사남면 공단5로 24 &nbsp,1410
